Station_ID,Date,Latitude,Longitude,Precipitation,T_Max,T_Min,OpenMeteo_SM,SMAP_Moisture
CB09,2020-01-05,30.4283,-98.8065,0.0,24.0,8.5,,0.18704166666666666
CB09,2020-01-06,30.4283,-98.8065,0.0,24.2,8.1,,0.18699999999999997
CB09,2020-01-07,30.4283,-98.8065,0.0,17.3,2.6,,0.18522916666666667
CB09,2020-01-08,30.4283,-98.8065,0.0,17.0,4.9,,0.1835416666666667
CB09,2020-01-09,30.4283,-98.8065,0.2,22.6,14.0,,0.18760416666666668
CB09,2020-01-10,30.4283,-98.8065,9.6,23.3,15.3,,0.22639583333333335
CB09,2020-01-11,30.4283,-98.8065,0.2,15.1,3.2,,0.33168749999999997
CB09,2020-01-12,30.4283,-98.8065,0.0,17.6,3.1,,0.30622916666666666
CB09,2020-01-13,30.4283,-98.8065,0.2,18.3,9.0,,0.29772916666666666
CB09,2020-01-14,30.4283,-98.8065,0.0,24.5,13.6,,0.2915833333333333
CB09,2020-01-15,30.4283,-98.8065,0.5,25.7,17.4,,0.2814583333333333
CB09,2020-01-16,30.4283,-98.8065,15.0,18.8,10.6,,0.2962916666666667
CB09,2020-01-17,30.4283,-98.8065,8.2,17.8,8.9,,0.34508333333333335
CB09,2020-01-18,30.4283,-98.8065,0.6,16.4,7.0,,0.33706250000000004
CB09,2020-01-19,30.4283,-98.8065,0.0,11.4,2.1,,0.31173958333333335
CB09,2020-01-20,30.4283,-98.8065,0.0,13.5,3.6,,0.29732291666666666
CB09,2020-01-21,30.4283,-98.8065,0.7,13.5,5.9,,0.2856666666666667
CB09,2020-01-22,30.4283,-98.8065,7.5,15.1,8.4,,0.31708928571428574
CB09,2020-01-23,30.4283,-98.8065,0.0,17.1,8.3,,0.3291653439153439
CB09,2020-01-24,30.4283,-98.8065,0.0,17.6,4.1,,0.31227662037037035
CB09,2020-01-25,30.4283,-98.8065,0.0,17.1,8.3,,0.3006145833333333
CB09,2020-01-26,30.4283,-98.8065,0.0,21.5,10.3,,0.29466666666666663
CB09,2020-01-27,30.4283,-98.8065,0.0,22.0,7.5,,0.2840625
CB09,2020-01-28,30.4283,-98.8065,7.2,17.9,8.4,,0.33779166666666666
CB09,2020-01-29,30.4283,-98.8065,0.0,13.4,3.4,,0.3221041666666667
CB09,2020-01-30,30.4283,-98.8065,0.0,9.6,2.9,,0.30997916666666664
CB09,2020-01-31,30.4283,-98.8065,0.0,12.1,3.9,,0.30395833333333333
CB09,2020-02-01,30.4283,-98.8065,0.0,19.4,4.8,,0.29475
CB09,2020-02-02,30.4283,-98.8065,0.0,22.3,9.3,,0.2868958333333333
CB09,2020-02-03,30.4283,-98.8065,1.1,18.4,12.4,,0.2821666666666666
CB09,2020-02-04,30.4283,-98.8065,0.4,22.2,6.2,,0.280125
CB09,2020-02-05,30.4283,-98.8065,2.1,6.0,-1.4,,0.2692291666666667
CB09,2020-02-06,30.4283,-98.8065,0.1,10.7,-3.0,,0.263
CB09,2020-02-07,30.4283,-98.8065,0.0,19.1,4.0,,0.2617916666666667
CB09,2020-02-08,30.4283,-98.8065,0.1,17.6,3.9,,0.25977083333333334
CB09,2020-02-09,30.4283,-98.8065,1.2,21.8,14.8,,0.2627916666666667
CB09,2020-02-10,30.4283,-98.8065,3.9,18.2,5.4,,0.2610208333333333
CB09,2020-02-11,30.4283,-98.8065,16.6,6.8,3.0,,0.2547291666666667
CB09,2020-02-12,30.4283,-98.8065,13.6,15.2,4.2,,0.36014583333333333
CB09,2020-02-13,30.4283,-98.8065,0.0,11.1,1.9,,0.33164583333333336
CB09,2020-02-14,30.4283,-98.8065,0.0,12.7,-1.5,,0.32030952380952377
CB09,2020-02-15,30.4283,-98.8065,0.0,15.8,4.3,,0.31285714285714283
CB09,2020-02-16,30.4283,-98.8065,0.0,24.5,9.6,,0.30938095238095237
CB09,2020-02-17,30.4283,-98.8065,0.0,24.3,13.8,,0.3047648809523809
CB09,2020-02-18,30.4283,-98.8065,5.5,18.2,7.7,,0.3043958333333333
CB09,2020-02-19,30.4283,-98.8065,4.7,9.0,6.4,,0.3490625
CB09,2020-02-20,30.4283,-98.8065,5.9,8.7,4.6,,0.3548429487179487
CB09,2020-02-21,30.4283,-98.8065,0.0,9.5,-0.8,,0.33865705128205126
CB09,2020-02-22,30.4283,-98.8065,0.0,15.1,3.8,,0.32927083333333335
CB09,2020-02-23,30.4283,-98.8065,0.2,17.9,10.3,,0.3215
CB09,2020-02-24,30.4283,-98.8065,0.0,19.9,11.7,,0.31574479166666664
CB09,2020-02-25,30.4283,-98.8065,0.0,15.8,5.2,,0.30482812499999995
CB09,2020-02-26,30.4283,-98.8065,0.0,9.0,0.5,,0.29459077380952375
CB09,2020-02-27,30.4283,-98.8065,0.0,14.6,-1.4,,0.28760714285714284
CB09,2020-02-28,30.4283,-98.8065,0.0,20.7,2.4,,0.2838333333333333
CB09,2020-02-29,30.4283,-98.8065,0.0,20.1,8.7,,0.27818750000000003
CB09,2020-03-01,30.4283,-98.8065,0.0,25.4,12.3,,0.27316666666666667
CB09,2020-03-02,30.4283,-98.8065,0.0,24.0,14.2,,0.2699375
CB09,2020-03-03,30.4283,-98.8065,0.7,21.8,15.4,,0.264875
CB09,2020-03-04,30.4283,-98.8065,22.1,16.6,9.1,,0.3418333333333334
CB09,2020-03-05,30.4283,-98.8065,0.1,19.9,7.3,,0.3554583333333334
CB09,2020-03-06,30.4283,-98.8065,0.0,17.8,7.5,,0.33433333333333337
CB09,2020-03-07,30.4283,-98.8065,0.0,18.4,8.0,,0.32077083333333334
CB09,2020-03-08,30.4283,-98.8065,0.5,19.9,10.0,,0.3134375
CB09,2020-03-09,30.4283,-98.8065,0.1,21.3,15.0,,0.30879166666666663
CB09,2020-03-10,30.4283,-98.8065,0.1,25.0,16.2,,0.3072708333333333
CB09,2020-03-11,30.4283,-98.8065,0.0,26.5,17.0,,0.30283333333333334
CB09,2020-03-12,30.4283,-98.8065,0.0,27.5,16.9,,0.29483333333333334
CB09,2020-03-13,30.4283,-98.8065,0.4,23.9,17.4,,0.2875
CB09,2020-03-14,30.4283,-98.8065,9.5,23.9,18.1,,0.28210416666666666
CB09,2020-03-15,30.4283,-98.8065,6.0,18.6,14.8,,0.2749375
CB09,2020-03-16,30.4283,-98.8065,0.5,23.5,15.6,,0.2845
CB09,2020-03-17,30.4283,-98.8065,3.6,23.0,17.3,,0.2935625
CB09,2020-03-18,30.4283,-98.8065,0.8,24.5,17.4,,0.2899791666666666
CB09,2020-03-19,30.4283,-98.8065,1.2,26.8,17.7,,0.2857708333333333
CB09,2020-03-20,30.4283,-98.8065,42.0,19.8,9.5,,0.3413333333333333
CB09,2020-03-21,30.4283,-98.8065,23.7,11.7,6.1,,0.3564583333333333
CB09,2020-03-22,30.4283,-98.8065,2.0,20.9,10.2,,0.35720833333333335
CB09,2020-03-23,30.4283,-98.8065,0.4,23.9,15.7,,0.3499375
CB09,2020-03-24,30.4283,-98.8065,0.0,26.6,17.6,,0.34060416666666665
CB09,2020-03-25,30.4283,-98.8065,0.0,29.7,14.6,,0.3227222222222222
CB09,2020-03-26,30.4283,-98.8065,0.1,27.2,17.0,,0.30812152777777774
CB09,2020-03-27,30.4283,-98.8065,0.0,27.9,16.9,,0.29557291666666663
CB09,2020-03-28,30.4283,-98.8065,4.1,22.7,13.3,,0.28419345238095234
CB09,2020-03-29,30.4283,-98.8065,1.2,23.0,9.5,,0.27124404761904763
CB09,2020-03-30,30.4283,-98.8065,0.5,24.5,13.6,,0.2655
CB09,2020-03-31,30.4283,-98.8065,0.0,21.9,11.6,,0.2619270833333333
CB09,2020-04-01,30.4283,-98.8065,0.0,24.1,9.5,,0.25605208333333335
CB09,2020-04-02,30.4283,-98.8065,8.9,20.8,14.5,,0.2499375
CB09,2020-04-03,30.4283,-98.8065,5.8,21.2,7.3,,0.2830625
CB09,2020-04-04,30.4283,-98.8065,15.3,14.4,6.6,,0.37102777777777773
CB09,2020-04-05,30.4283,-98.8065,0.1,20.7,9.7,,0.3524305555555555
CB09,2020-04-06,30.4283,-98.8065,0.4,23.3,14.7,,0.3443541666666667
CB09,2020-04-07,30.4283,-98.8065,0.1,28.4,18.1,,0.33759722222222227
CB09,2020-04-08,30.4283,-98.8065,0.0,31.5,20.5,,0.32183730158730156
CB09,2020-04-09,30.4283,-98.8065,0.6,27.0,17.6,,0.3063501984126984
CB09,2020-04-10,30.4283,-98.8065,0.0,23.6,14.9,,0.29525694444444445
CB09,2020-04-11,30.4283,-98.8065,1.4,25.3,15.7,,0.2865208333333333
CB09,2020-04-12,30.4283,-98.8065,4.8,25.3,15.1,,0.3482569444444444
CB09,2020-04-13,30.4283,-98.8065,0.0,15.6,2.9,,0.33526388888888886
CB09,2020-04-14,30.4283,-98.8065,0.0,14.9,5.7,,0.3194166666666667
CB09,2020-04-15,30.4283,-98.8065,0.0,19.0,3.7,,0.306578125
CB09,2020-04-16,30.4283,-98.8065,0.0,23.1,8.9,,0.2940052083333333
CB09,2020-04-17,30.4283,-98.8065,2.7,23.5,10.3,,0.2847916666666666
CB09,2020-04-18,30.4283,-98.8065,0.9,21.2,9.7,,0.28220833333333334
CB09,2020-04-19,30.4283,-98.8065,12.3,29.2,16.3,,0.2819375
CB09,2020-04-20,30.4283,-98.8065,0.0,30.6,12.2,,0.27185879629629633
CB09,2020-04-21,30.4283,-98.8065,0.3,30.0,15.8,,0.2637662037037037
CB09,2020-04-22,30.4283,-98.8065,0.7,29.6,18.7,,0.25708333333333333
CB09,2020-04-23,30.4283,-98.8065,0.0,27.9,15.6,,0.2509732142857143
CB09,2020-04-24,30.4283,-98.8065,0.0,34.4,17.7,,0.24466567460317457
CB09,2020-04-25,30.4283,-98.8065,0.0,25.1,14.7,,0.23750694444444442
CB09,2020-04-26,30.4283,-98.8065,0.0,28.5,12.0,,0.23196666666666665
CB09,2020-04-27,30.4283,-98.8065,0.0,30.1,15.9,,0.2285541666666667
CB09,2020-04-28,30.4283,-98.8065,6.8,32.5,20.8,,0.22642261904761904
CB09,2020-04-29,30.4283,-98.8065,0.1,28.3,18.0,,0.22318154761904763
CB09,2020-04-30,30.4283,-98.8065,0.0,31.0,13.7,,0.2178690476190476
CB09,2020-05-01,30.4283,-98.8065,0.0,32.1,16.7,,0.216172619047619
CB09,2020-05-02,30.4283,-98.8065,0.0,34.4,17.8,,0.2147916666666667
CB09,2020-05-03,30.4283,-98.8065,0.1,35.1,18.8,,0.21371428571428572
CB09,2020-05-04,30.4283,-98.8065,0.0,35.6,19.5,,0.21195833333333333
CB09,2020-05-05,30.4283,-98.8065,2.6,26.5,19.7,,0.20726488095238094
CB09,2020-05-06,30.4283,-98.8065,0.0,28.9,15.8,,0.205
CB09,2020-05-07,30.4283,-98.8065,0.0,28.3,16.9,,0.20220833333333332
CB09,2020-05-08,30.4283,-98.8065,0.2,25.9,16.8,,0.20205952380952383
CB09,2020-05-09,30.4283,-98.8065,0.0,25.7,12.1,,0.2001001984126984
CB09,2020-05-10,30.4283,-98.8065,0.0,26.3,12.3,,0.1995625
CB09,2020-05-11,30.4283,-98.8065,0.0,29.1,14.0,,0.19846527777777778
CB09,2020-05-12,30.4283,-98.8065,13.5,26.1,17.8,,0.2736041666666667
CB09,2020-05-13,30.4283,-98.8065,0.3,27.9,18.2,,0.3602708333333333
CB09,2020-05-14,30.4283,-98.8065,0.0,29.0,19.9,,0.33061805555555557
CB09,2020-05-15,30.4283,-98.8065,5.4,29.9,20.1,,0.31240277777777775
CB09,2020-05-16,30.4283,-98.8065,12.8,27.1,16.3,,0.3747291666666666
CB09,2020-05-17,30.4283,-98.8065,0.0,27.8,15.6,,0.3383541666666667
CB09,2020-05-18,30.4283,-98.8065,0.0,30.7,18.6,,0.31147916666666664
CB09,2020-05-19,30.4283,-98.8065,0.0,33.3,20.7,,0.2857083333333333
CB09,2020-05-20,30.4283,-98.8065,0.0,32.7,21.6,,0.26545833333333335
CB09,2020-05-21,30.4283,-98.8065,11.4,29.7,18.4,,0.2499375
CB09,2020-05-22,30.4283,-98.8065,0.2,31.7,21.3,,0.23908333333333331
CB09,2020-05-23,30.4283,-98.8065,11.6,27.7,20.3,,0.23048333333333335
CB09,2020-05-24,30.4283,-98.8065,8.4,26.6,19.3,,0.25076666666666664
CB09,2020-05-25,30.4283,-98.8065,10.7,26.5,17.3,,0.3815138888888889
CB09,2020-05-26,30.4283,-98.8065,3.5,26.8,16.6,,0.37627777777777777
CB09,2020-05-27,30.4283,-98.8065,2.6,30.8,17.0,,0.3440625
CB09,2020-05-28,30.4283,-98.8065,3.0,28.7,18.6,,0.3188958333333333
CB09,2020-05-29,30.4283,-98.8065,0.0,28.6,18.2,,0.30187916666666664
CB09,2020-05-30,30.4283,-98.8065,0.0,29.1,17.5,,0.2796104166666667
CB09,2020-05-31,30.4283,-98.8065,7.2,27.2,18.3,,0.26571875
CB09,2020-06-01,30.4283,-98.8065,17.0,24.1,19.1,,0.2757916666666667
CB09,2020-06-02,30.4283,-98.8065,5.0,27.2,19.6,,0.27075
CB09,2020-06-03,30.4283,-98.8065,0.5,29.0,20.4,,0.2614375
CB09,2020-06-04,30.4283,-98.8065,0.1,30.8,20.9,,0.24975
CB09,2020-06-05,30.4283,-98.8065,0.0,31.7,21.7,,0.2387625
CB09,2020-06-06,30.4283,-98.8065,0.0,31.9,20.8,,0.22970625
CB09,2020-06-07,30.4283,-98.8065,0.8,31.5,22.4,,0.2224739583333333
CB09,2020-06-08,30.4283,-98.8065,0.0,34.8,21.6,,0.21746701388888887
CB09,2020-06-09,30.4283,-98.8065,0.6,35.8,23.5,,0.21267824074074074
CB09,2020-06-10,30.4283,-98.8065,0.0,31.8,17.6,,0.2058912037037037
CB09,2020-06-11,30.4283,-98.8065,0.0,32.3,17.6,,0.201609375
CB09,2020-06-12,30.4283,-98.8065,0.0,31.8,17.0,,0.19807291666666668
CB09,2020-06-13,30.4283,-98.8065,0.0,31.7,18.1,,0.19519965277777776
CB09,2020-06-14,30.4283,-98.8065,0.0,30.5,17.9,,0.19236805555555556
CB09,2020-06-15,30.4283,-98.8065,1.4,30.5,20.3,,0.1900833333333333
CB09,2020-06-16,30.4283,-98.8065,4.0,29.5,21.4,,0.18679166666666666
CB09,2020-06-17,30.4283,-98.8065,0.1,32.1,19.2,,0.18604166666666666
CB09,2020-06-18,30.4283,-98.8065,1.3,31.8,21.6,,0.18855
CB09,2020-06-19,30.4283,-98.8065,1.5,31.6,22.4,,0.1887267857142857
CB09,2020-06-20,30.4283,-98.8065,1.5,30.8,21.0,,0.1874315476190476
CB09,2020-06-21,30.4283,-98.8065,1.2,33.5,22.1,,0.1865625
CB09,2020-06-22,30.4283,-98.8065,1.2,34.1,22.1,,0.1852222222222222
CB09,2020-06-23,30.4283,-98.8065,2.4,33.1,21.3,,0.18634027777777776
CB09,2020-06-24,30.4283,-98.8065,0.0,31.0,19.8,,0.1904375
CB09,2020-06-25,30.4283,-98.8065,0.5,32.8,20.6,,0.19360416666666666
CB09,2020-06-26,30.4283,-98.8065,4.8,29.8,22.0,,0.19127083333333336
CB09,2020-06-27,30.4283,-98.8065,0.1,33.4,22.3,,0.19095833333333334
CB09,2020-06-28,30.4283,-98.8065,1.2,29.2,22.8,,0.19095833333333334
CB09,2020-06-29,30.4283,-98.8065,0.0,33.5,23.4,,0.19029166666666666
CB09,2020-06-30,30.4283,-98.8065,0.0,34.3,23.5,,0.19064583333333332
CB09,2020-07-01,30.4283,-98.8065,1.0,32.7,24.1,,0.1894583333333333
CB09,2020-07-02,30.4283,-98.8065,0.0,34.8,24.3,,0.18848511904761903
CB09,2020-07-03,30.4283,-98.8065,0.0,35.6,21.6,,0.18767113095238094
CB09,2020-07-04,30.4283,-98.8065,0.0,36.1,22.2,,0.18646875
CB09,2020-07-05,30.4283,-98.8065,0.0,35.6,24.3,,0.18472916666666664
CB09,2020-07-06,30.4283,-98.8065,0.2,34.2,23.6,,0.17985416666666665
CB09,2020-07-07,30.4283,-98.8065,3.7,33.9,23.8,,0.18118749999999997
CB09,2020-07-08,30.4283,-98.8065,0.1,33.4,23.9,,0.18143749999999995
CB09,2020-07-09,30.4283,-98.8065,0.0,34.0,22.9,,0.18075
CB09,2020-07-10,30.4283,-98.8065,0.0,35.2,22.8,,0.18005208333333333
CB09,2020-07-11,30.4283,-98.8065,0.0,36.2,23.0,,0.1794583333333333
CB09,2020-07-12,30.4283,-98.8065,0.0,36.9,23.2,,0.17856249999999999
CB09,2020-07-13,30.4283,-98.8065,0.0,37.9,24.3,,0.1774583333333333
CB09,2020-07-14,30.4283,-98.8065,0.0,37.6,23.9,,0.17588541666666666
CB09,2020-07-15,30.4283,-98.8065,0.0,35.2,22.7,,0.1743583333333333
CB09,2020-07-16,30.4283,-98.8065,0.0,35.1,22.3,,0.17366249999999997
CB09,2020-07-17,30.4283,-98.8065,0.1,34.9,22.9,,0.17303124999999997
CB09,2020-07-18,30.4283,-98.8065,0.2,32.4,22.4,,0.17163541666666668
CB09,2020-07-19,30.4283,-98.8065,0.0,34.1,22.1,,0.17141666666666666
CB09,2020-07-20,30.4283,-98.8065,0.3,32.8,22.9,,0.17141666666666666
CB09,2020-07-21,30.4283,-98.8065,0.6,32.9,22.5,,0.17123511904761904
CB09,2020-07-22,30.4283,-98.8065,0.5,33.0,23.1,,0.17100099206349206
CB09,2020-07-23,30.4283,-98.8065,2.6,32.8,24.0,,0.1707281746031746
CB09,2020-07-24,30.4283,-98.8065,0.8,33.9,24.4,,0.17057738095238095
CB09,2020-07-25,30.4283,-98.8065,9.1,29.2,22.8,,0.1689166666666667
CB09,2020-07-26,30.4283,-98.8065,7.6,29.7,22.0,,0.1688125
CB09,2020-07-27,30.4283,-98.8065,0.0,32.1,22.0,,0.17000833333333332
CB09,2020-07-28,30.4283,-98.8065,1.3,31.6,22.8,,0.16913750000000002
CB09,2020-07-29,30.4283,-98.8065,0.0,33.6,23.0,,0.1685486111111111
CB09,2020-07-30,30.4283,-98.8065,0.2,33.8,23.0,,0.16888888888888887
CB09,2020-07-31,30.4283,-98.8065,1.2,33.9,23.6,,0.16829166666666664
CB09,2020-08-01,30.4283,-98.8065,0.5,33.8,23.1,,0.1683125
CB09,2020-08-02,30.4283,-98.8065,0.0,34.6,22.7,,0.17005208333333333
CB09,2020-08-03,30.4283,-98.8065,0.0,35.3,23.3,,0.16878125
CB09,2020-08-04,30.4283,-98.8065,0.0,34.4,22.9,,0.16797916666666668
CB09,2020-08-05,30.4283,-98.8065,0.0,36.3,23.0,,0.16995833333333332
CB09,2020-08-06,30.4283,-98.8065,0.0,35.2,22.6,,0.1700625
CB09,2020-08-07,30.4283,-98.8065,0.1,34.1,22.7,,0.16935416666666667
CB09,2020-08-08,30.4283,-98.8065,0.0,34.7,22.7,,0.16870833333333332
CB09,2020-08-09,30.4283,-98.8065,0.3,34.4,23.4,,0.1684375
CB09,2020-08-10,30.4283,-98.8065,0.0,35.1,23.4,,0.16816666666666666
CB09,2020-08-11,30.4283,-98.8065,0.0,35.8,23.4,,0.16868229166666668
CB09,2020-08-12,30.4283,-98.8065,0.0,36.8,23.9,,0.16856249999999998
CB09,2020-08-13,30.4283,-98.8065,0.0,36.8,23.9,,0.1682690972222222
CB09,2020-08-14,30.4283,-98.8065,0.0,38.4,23.5,,0.1680590277777778
CB09,2020-08-15,30.4283,-98.8065,0.0,38.5,24.3,,0.16802604166666665
CB09,2020-08-16,30.4283,-98.8065,0.0,37.2,24.7,,0.16756076388888888
CB09,2020-08-17,30.4283,-98.8065,0.0,33.6,21.6,,0.16561111111111113
CB09,2020-08-18,30.4283,-98.8065,0.0,34.8,22.8,,0.16502083333333334
CB09,2020-08-19,30.4283,-98.8065,0.0,35.0,23.1,,0.16518750000000001
CB09,2020-08-20,30.4283,-98.8065,0.0,34.8,21.4,,0.16352916666666667
CB09,2020-08-21,30.4283,-98.8065,0.0,35.3,21.8,,0.1630625
CB09,2020-08-22,30.4283,-98.8065,1.0,33.1,22.3,,0.16203333333333333
CB09,2020-08-23,30.4283,-98.8065,0.2,32.2,20.6,,0.16474999999999998
CB09,2020-08-24,30.4283,-98.8065,0.6,33.4,22.8,,0.169625
CB09,2020-08-25,30.4283,-98.8065,0.0,33.6,23.1,,0.17213194444444443
CB09,2020-08-26,30.4283,-98.8065,0.8,33.5,23.4,,0.17338368055555553
CB09,2020-08-27,30.4283,-98.8065,3.1,32.6,23.3,,0.17324479166666665
CB09,2020-08-28,30.4283,-98.8065,0.0,36.6,24.5,,0.17319791666666665
CB09,2020-08-29,30.4283,-98.8065,0.0,36.1,24.3,,0.17172916666666668
CB09,2020-08-30,30.4283,-98.8065,0.0,35.6,23.8,,0.16969791666666667
CB09,2020-08-31,30.4283,-98.8065,0.0,34.7,24.7,,0.16794791666666667
CB09,2020-09-01,30.4283,-98.8065,0.0,35.7,24.5,,0.16610416666666666
CB09,2020-09-02,30.4283,-98.8065,11.3,28.2,22.9,,0.16437500000000002
CB09,2020-09-03,30.4283,-98.8065,6.5,30.5,23.1,,0.16347916666666668
CB09,2020-09-04,30.4283,-98.8065,14.5,26.4,21.8,,0.16116666666666668
CB09,2020-09-05,30.4283,-98.8065,4.1,27.8,21.6,,0.1624375
CB09,2020-09-06,30.4283,-98.8065,2.7,28.0,21.4,,0.16395833333333334
CB09,2020-09-07,30.4283,-98.8065,0.1,30.6,21.0,,0.16614583333333333
CB09,2020-09-08,30.4283,-98.8065,2.0,29.4,22.5,,0.16635416666666666
CB09,2020-09-09,30.4283,-98.8065,26.8,27.3,13.0,,0.3528125
CB09,2020-09-10,30.4283,-98.8065,4.3,18.2,11.1,,0.3714583333333333
CB09,2020-09-11,30.4283,-98.8065,0.0,24.0,14.2,,0.35214999999999996
CB09,2020-09-12,30.4283,-98.8065,0.8,28.3,17.3,,0.33941944444444444
CB09,2020-09-13,30.4283,-98.8065,0.1,28.3,20.8,,0.3262291666666667
CB09,2020-09-14,30.4283,-98.8065,0.2,27.8,20.2,,0.3118472222222222
CB09,2020-09-15,30.4283,-98.8065,2.0,27.0,19.6,,0.2983333333333333
CB09,2020-09-16,30.4283,-98.8065,1.0,27.5,20.3,,0.28693749999999996
CB09,2020-09-17,30.4283,-98.8065,3.5,27.8,20.0,,0.28295833333333337
CB09,2020-09-18,30.4283,-98.8065,0.4,27.3,19.4,,0.28622916666666665
CB09,2020-09-19,30.4283,-98.8065,0.0,26.2,18.1,,0.2783541666666667
CB09,2020-09-20,30.4283,-98.8065,0.2,26.6,14.4,,0.2692291666666667
CB09,2020-09-21,30.4283,-98.8065,3.8,24.2,18.4,,0.2613125
CB09,2020-09-22,30.4283,-98.8065,1.4,24.4,17.7,,0.257375
CB09,2020-09-23,30.4283,-98.8065,0.1,27.1,18.1,,0.25843750000000004
CB09,2020-09-24,30.4283,-98.8065,0.0,27.0,15.6,,0.25737499999999996
CB09,2020-09-25,30.4283,-98.8065,0.0,29.4,16.2,,0.25338194444444445
CB09,2020-09-26,30.4283,-98.8065,0.0,30.1,18.9,,0.24728472222222223
CB09,2020-09-27,30.4283,-98.8065,0.0,33.2,21.5,,0.24239583333333334
CB09,2020-09-28,30.4283,-98.8065,0.0,24.9,16.7,,0.23321875
CB09,2020-09-29,30.4283,-98.8065,0.0,25.3,11.6,,0.2241532738095238
CB09,2020-09-30,30.4283,-98.8065,0.0,28.5,13.6,,0.21833630952380947
CB09,2020-10-01,30.4283,-98.8065,0.0,29.3,15.0,,0.21354166666666666
CB09,2020-10-02,30.4283,-98.8065,0.0,26.9,13.7,,0.2093958333333333
CB09,2020-10-03,30.4283,-98.8065,0.0,28.6,15.1,,0.20572916666666666
CB09,2020-10-04,30.4283,-98.8065,0.1,28.7,16.7,,0.20370833333333335
CB09,2020-10-05,30.4283,-98.8065,0.0,29.7,15.3,,0.20097395833333334
CB09,2020-10-06,30.4283,-98.8065,0.0,31.0,17.6,,0.19924479166666667
CB09,2020-10-07,30.4283,-98.8065,0.0,30.4,17.4,,0.1972673611111111
CB09,2020-10-08,30.4283,-98.8065,0.0,30.1,16.1,,0.19486805555555556
CB09,2020-10-09,30.4283,-98.8065,0.6,30.0,20.0,,0.19400000000000003
CB09,2020-10-10,30.4283,-98.8065,0.0,34.5,18.3,,0.19252678571428572
CB09,2020-10-11,30.4283,-98.8065,0.0,35.1,20.3,,0.1913690476190476
CB09,2020-10-12,30.4283,-98.8065,0.0,29.1,19.9,,0.18941666666666668
CB09,2020-10-13,30.4283,-98.8065,0.0,30.0,15.5,,0.18618229166666667
CB09,2020-10-14,30.4283,-98.8065,0.0,32.3,18.9,,0.185921875
CB09,2020-10-15,30.4283,-98.8065,0.0,29.7,17.0,,0.18441666666666667
CB09,2020-10-16,30.4283,-98.8065,0.0,23.1,15.0,,0.18134375
CB09,2020-10-17,30.4283,-98.8065,0.0,26.6,13.6,,0.17907291666666666
CB09,2020-10-18,30.4283,-98.8065,0.0,31.6,18.1,,0.18070833333333333
CB09,2020-10-19,30.4283,-98.8065,0.2,30.8,20.7,,0.181625
CB09,2020-10-20,30.4283,-98.8065,0.4,28.7,21.3,,0.18185416666666665
CB09,2020-10-21,30.4283,-98.8065,0.8,28.0,18.9,,0.18133333333333332
CB09,2020-10-22,30.4283,-98.8065,0.3,29.4,19.1,,0.1812708333333333
CB09,2020-10-23,30.4283,-98.8065,2.4,24.7,9.3,,0.17795833333333333
CB09,2020-10-24,30.4283,-98.8065,0.1,21.8,8.7,,0.17366666666666666
CB09,2020-10-25,30.4283,-98.8065,0.0,27.0,13.6,,0.17525
CB09,2020-10-26,30.4283,-98.8065,8.2,22.0,2.3,,0.17341666666666666
CB09,2020-10-27,30.4283,-98.8065,5.8,5.4,1.0,,0.16433333333333333
CB09,2020-10-28,30.4283,-98.8065,4.9,14.4,1.2,,0.165125
CB09,2020-10-29,30.4283,-98.8065,0.0,15.3,7.3,,0.167
CB09,2020-10-30,30.4283,-98.8065,0.0,18.3,5.0,,0.1706875
CB09,2020-10-31,30.4283,-98.8065,0.0,22.2,7.2,,0.17341666666666666
CB09,2020-11-01,30.4283,-98.8065,0.0,21.5,11.3,,0.17536249999999998
CB09,2020-11-02,30.4283,-98.8065,0.0,22.0,6.4,,0.17499583333333332
CB09,2020-11-03,30.4283,-98.8065,0.0,23.8,8.6,,0.17439166666666664
CB09,2020-11-04,30.4283,-98.8065,0.0,23.7,10.2,,0.17497916666666666
CB09,2020-11-05,30.4283,-98.8065,0.0,25.4,13.7,,0.1766875
CB09,2020-11-06,30.4283,-98.8065,0.0,24.5,14.4,,0.17579166666666665
CB09,2020-11-07,30.4283,-98.8065,0.0,24.1,12.5,,0.17487499999999997
CB09,2020-11-08,30.4283,-98.8065,0.1,24.9,14.2,,0.17479166666666665
CB09,2020-11-09,30.4283,-98.8065,0.0,25.8,16.1,,0.17470833333333333
CB09,2020-11-10,30.4283,-98.8065,1.4,23.3,14.8,,0.17341666666666666
CB09,2020-11-11,30.4283,-98.8065,0.0,24.5,9.0,,0.17166666666666666
CB09,2020-11-12,30.4283,-98.8065,0.6,25.0,15.5,,0.1724375
CB09,2020-11-13,30.4283,-98.8065,0.0,23.9,14.8,,0.17118750000000002
CB09,2020-11-14,30.4283,-98.8065,0.1,26.5,18.4,,0.17137500000000003
CB09,2020-11-15,30.4283,-98.8065,0.0,20.0,10.7,,0.16885833333333333
CB09,2020-11-16,30.4283,-98.8065,0.0,22.3,5.6,,0.16537083333333333
CB09,2020-11-17,30.4283,-98.8065,0.0,21.9,7.7,,0.16489583333333332
CB09,2020-11-18,30.4283,-98.8065,0.0,21.8,7.5,,0.164125
CB09,2020-11-19,30.4283,-98.8065,0.0,23.4,12.7,,0.16643750000000002
CB09,2020-11-20,30.4283,-98.8065,0.0,24.2,14.7,,0.16704166666666667
